LABEL,Haplogroup,PC1,PC2
A. torrentium - CSE,CSE,2.917948802636265,4.832915195116124
A. torrentium - CSE,CSE,12.158411988384636,5.7170694128017665
A. torrentium - CSE,CSE,-3.9466636371085992,-2.4268817261487667
A. torrentium - CSE,CSE,11.828440963812291,-0.6762861876329902
A. torrentium - CSE,CSE,-7.105893586420631,-1.6475686359657777
A. torrentium - CSE,CSE,-2.666573443390341,5.926062457259709
A. torrentium - CSE,CSE,-4.720353618806608,1.5340597350514669
A. torrentium - CSE,CSE,-4.532568025743367,-0.4907199915393002
A. torrentium - CSE,CSE,-8.07115019140814,1.4181812679873844
A. torrentium - CSE,CSE,-4.63872893352835,-0.684944054481393
A. torrentium - CSE,CSE,-7.9205503442769185,0.27150817080533324
A. torrentium - CSE,CSE,-0.934987855998662,-1.2249271458460105
A. torrentium - CSE,CSE,0.4434936033149107,-3.844189039553723
A. torrentium - CSE,CSE,0.2621983013355643,0.9626568876509815
A. torrentium - CSE,CSE,-11.289028877287553,-1.6345170684130745
A. torrentium - CSE,CSE,-3.3727140453239377,-1.8066626636195569
A. torrentium - CSE,CSE,-10.602865912421935,1.9358401007222203
A. torrentium - CSE,CSE,0.05997911428984739,-2.6821392944776967
A. torrentium - CSE,CSE,-3.06788621076642,-0.6413891728472825
A. torrentium - CSE,CSE,-8.054305297773102,0.6708490901171485
A. torrentium - CSE,CSE,-2.8046740646777093,-3.9120280187370735
A. torrentium - CSE,CSE,-5.481302523829304,2.327355007036302
A. torrentium - CSE,CSE,-5.192714189700168,0.787790765352399
A. torrentium - CSE,CSE,-3.6199791192806616,-1.0141936823591438
A. torrentium - CSE,CSE,1.5978533680465214,-2.4743575619999674
A. torrentium - CSE,CSE,6.097535786457031,-4.614767217592337
A. torrentium - CSE,CSE,-5.674908807558256,-2.913377149564348
A. torrentium - CSE,CSE,-0.10976290541574617,-3.1674662134372875
A. torrentium - CSE,CSE,-2.5059343841293966,-3.372792358398914
A. torrentium - CSE,CSE,-1.7393541780488624,-2.548212490525218
A. torrentium - CSE,CSE,-1.136623155835601,0.8995653181055028
A. torrentium - CSE,CSE,8.591249168406206,-5.340955476107261
A. torrentium - CSE,CSE,-3.613907055393613,-3.4105989517847286
A. torrentium - CSE,CSE,6.204619871364239,-4.020086510678842
A. torrentium - CSE,CSE,-0.5015444022221813,-2.7355927056023104
A. torrentium - CSE,CSE,-0.7685924274074638,-5.155057664794757
A. torrentium - CSE,CSE,3.7123381724123172,-5.037529803110899
A. torrentium - CSE,CSE,15.818651688944229,8.60733142075722
A. torrentium - CSE,CSE,3.6328040297647917,-4.639751487011853
A. torrentium - CSE,CSE,12.910315197864302,6.009764839916569
A. torrentium - CSE,CSE,-0.3512414142250314,-0.126952944767495
A. torrentium - CSE,CSE,11.885375785483191,0.11753232099976464
A. torrentium - CSE,CSE,19.243043309526225,-6.030375800649976
A. torrentium - CSE,CSE,3.5335135713294137,0.36430253890956765
A. torrentium - CSE,CSE,13.842255025201698,7.786911893750025
A. torrentium - CSE,CSE,12.395325480482155,6.374768920920555
A. torrentium - CSE,CSE,21.370173706358656,-9.286911162382605
A. torrentium - CSE,CSE,7.518642888113019,-2.352598359371628
A. torrentium - CSE,CSE,10.17575334685499,3.158862911349488
A. torrentium - CSE,CSE,-2.876417931369171,-3.742271286136454
A. torrentium - CSE,CSE,-1.927865958369285,-4.572913986645394
A. torrentium - NCD,GK,0.4315477520658269,-4.642896056295796
A. torrentium - NCD,GK,1.2079973773097576,-4.976852416748062
A. torrentium - NCD,GK,0.9091486982050879,-3.866343678976273
A. torrentium - NCD,GK,4.99767388427957,-4.608634997202692
A. torrentium - NCD,GK,7.647085642203955,-5.832461195422655
A. torrentium - NCD,GK,0.28885693368725535,-5.103822110996988
A. torrentium - NCD,GK,2.8445096909732723,-5.502244533970825
A. torrentium - NCD,GK,0.4462997776012535,-5.358372653231628
A. torrentium - NCD,GK,0.6054736592311263,-6.0334565228788914
A. torrentium - NCD,GK,0.29078615955635306,-5.213764168668256
A. torrentium - NCD,GK,-1.6609698618552884,-2.7684391273387114
A. torrentium - NCD,GK,1.146405099470211,-5.915958200610488
A. torrentium - NCD,GK,9.266092005451942,-2.2186540810332036
A. torrentium - NCD,GK,-1.292213785126348,-4.282088311017792
A. torrentium - NCD,KOR,-8.669345177576046,-3.440731121173894
A. torrentium - NCD,KOR,-6.68845954391898,-4.386205357163127
A. torrentium - NCD,KOR,-7.049552648058353,-3.805370319998117
A. torrentium - NCD,LD,0.1690818698805898,-3.211446585642841
A. torrentium - NCD,LD,-14.91270098888168,1.641912700860454
A. torrentium - NCD,LD,-1.169839721139366,-3.914663177768847
A. torrentium - NCD,LD,12.799632863954866,-3.2994987315648436
A. torrentium - NCD,LD,-6.197704195657619,-0.6134006766159623
A. torrentium - NCD,LD,-8.795703449198257,1.5454035381342832
A. torrentium - NCD,LD,6.249645604530147,-1.559597940975464
A. bihariensis,AUB,-1.828046540639622,-0.86004915821142
A. bihariensis,AUB,-1.2820151348361166,-0.6904996789190178
A. bihariensis,AUB,-0.9089810108983052,-1.2581133853850328
A. bihariensis,AUB,11.237133478042882,0.9555597075780168
A. bihariensis,AUB,5.261232851401854,-6.637632909593459
A. bihariensis,AUB,-3.0920596987574167,-3.7068255807163393
A. bihariensis,AUB,8.953330132680012,-5.020244778664786
A. bihariensis,AUB,5.681620601777858,0.01805005495378769
A. bihariensis,AUB,9.360993329196331,1.132332273860713
A. bihariensis,AUB,5.974152716170762,3.3780375353200087
A. bihariensis,AUB,4.975945404792541,-4.656649496302403
A. bihariensis,AUB,13.387568240464786,-7.41404181339115
A. bihariensis,AUB,-2.0380394890656843,1.5887690394635
A. bihariensis,AUB,2.921886031779031,-0.769734856323077
A. bihariensis,AUB,-2.1912172322233294,0.3166023224180986
A. bihariensis,AUB,7.166429862202602,2.912781951154468
A. bihariensis,AUB,3.5305426410121443,1.1778659141198817
A. bihariensis,AUB,-2.2445717403526264,-2.7006948237313
A. bihariensis,AUB,3.659556286310547,-4.663004227362989
A. bihariensis,AUB,-3.1341540284139344,4.0847965618902515
A. bihariensis,AUB,-5.023066887623214,-2.1719392463505853
A. bihariensis,AUB,1.351495257910104,-5.164419185889037
A. bihariensis,AUB,0.13455027248614376,-3.923037534883985
A. bihariensis,AUB,-4.742439108827032,-1.7871499562741318
A. bihariensis,AUB,4.618581149868035,-0.225263642684597
A. bihariensis,AUB,-1.8445989506395502,-2.0614070993348124
A. bihariensis,AUB,1.246713432122671,-5.486987393047426
A. bihariensis,AUB,2.2346269409777926,-2.3408609434458065
A. bihariensis,AUB,-2.522145306585238,-2.8070089836809706
A. bihariensis,AUB,5.054466801864614,-0.6472435350415929
A. bihariensis,AUB,2.7080526044340596,-0.6227484900728283
A. bihariensis,AUB,6.130021261843263,-5.541425462737816
A. bihariensis,AUB,8.243639293268291,0.9894928836035511
A. bihariensis,AUB,-1.9293929855558396,-1.6088286120752435
A. bihariensis,AUB,12.671919357519606,0.7795589079245221
A. torrentium - SB,SB,-1.3505776361498707,-1.0453957822479216
A. torrentium - SB,SB,-2.034249724143408,1.253673510044212
A. torrentium - SB,SB,12.413726910802756,4.487749759428393
A. torrentium - SB,SB,-3.219740885539622,-2.9522284158586496
A. torrentium - SB,SB,3.6726431518070917,-3.837018571553385
A. torrentium - SB,SB,6.232725154160997,4.626511833836687
A. torrentium - SB,SB,-10.258174952356255,2.5081152974758587
A. torrentium - SB,SB,6.7616049986910145,-4.091117578880008
A. torrentium - SB,SB,-2.391621093875136,-1.5516967922282747
A. torrentium - SB,SB,-4.721329697944902,-0.9555269808915473
A. torrentium - SB,SB,-4.102457643430569,-0.7360217075205111
A. torrentium - SB,SB,7.164231024902692,-5.492651441404138
A. torrentium - SB,SB,-7.657851570062808,8.614707852468532
A. torrentium - SB,SB,-1.6411059477866925,7.679806404389561
A. torrentium - SB,SB,-1.3448898983018232,-2.0735295194508576
A. torrentium - SB,SB,-3.1448507372119,0.2631265976926159
A. torrentium - SB,SB,-1.3544048313297543,-0.12372108373184797
A. torrentium - SB,SB,1.6195048661700608,-2.262812877797829
A. torrentium - SB,SB,-7.410814497394847,2.1437383502348952
A. torrentium - SB,SB,-4.3702057913737,8.467556600352612
A. torrentium - NCD,ZPB,-6.222943584826133,-2.5393641876073985
A. torrentium - NCD,ZPB,-1.7373330887831868,-3.1593622250404505
A. torrentium - NCD,ZPB,-1.7052194913460479,-3.151380100814054
A. torrentium - NCD,ZPB,-6.389964803890257,-0.27254757641259864
A. torrentium - NCD,ZPB,-9.473756890013876,-2.9188297800193452
A. torrentium - NCD,ZPB,5.980652811699354,-8.491641204143768
A. torrentium - NCD,ZPB,-4.648693510857381,-5.963709227752192
A. torrentium - NCD,ZPB,-4.046166809469245,-1.1432662561602998
A. torrentium - NCD,ZPB,5.754875245301632,-2.3972695027184763
A. torrentium - NCD,ZPB,5.146944622609556,-4.802183992817152
A. torrentium - NCD,ZPB,4.685510986810081,-4.728997026690233
A. torrentium - NCD,ZPB,4.399531821540937,-5.644829010632947
A. torrentium - NCD,ZPB,3.443850365103835,-4.79243188928088
A. torrentium - NCD,ZPB,3.037419026988816,-7.767814065720804
A. torrentium - NCD,ZPB,-5.899335813211368,0.6134993191221952
A. torrentium - NCD,ZPB,-2.524790254648744,-5.84809754532962
A. torrentium - NCD,ZPB,-5.3634946943926725,-4.571499366100775
A. torrentium - NCD,ZV,0.5272753658009535,-2.9799919846239815
A. bihariensis,AUB,-0.7304203746014954,-2.590537627526892
A. bihariensis,AUB,-5.155310760975779,-5.54570167502488
A. bihariensis,AUB,-0.027445700727577068,-3.187968576079797
A. bihariensis,AUB,-2.714548508083976,-0.7013706975411604
A. bihariensis,AUB,-0.9104544076782707,-3.5978970526904117
A. bihariensis,AUB,1.4151151177570265,-0.17985466031782088
A. bihariensis,AUB,-0.37135342106111596,-1.6545627420308522
A. bihariensis,AUB,1.9470982689985612,-6.641164583587825
A. bihariensis,AUB,-1.4643364545884692,-2.026514493000731
A. bihariensis,AUB,2.8871581979034175,-2.7877139318999604
A. bihariensis,AUB,3.649218732673485,-0.7139102956842334
A. bihariensis,AUB,-1.151078587664508,-1.2600498259528081
A. bihariensis,AUB,2.2889767250773967,-6.17575685519536
A. bihariensis,AUB,-1.8972204514470816,-3.0254498296278807
A. bihariensis,AUB,-5.634001565631612,-2.134456635031609
A. torrentium - CSE,CSE,25.256992481339413,1.7492896029661082
A. torrentium - CSE,CSE,-2.9553287081678663,-2.5403889309162646
A. torrentium - CSE,CSE,6.571839310258133,-1.5952699028221065
A. torrentium - CSE,CSE,0.46194655119992284,-4.9005848356623805
A. torrentium - CSE,CSE,-0.21009105923041446,-4.660915679504767
A. torrentium - CSE,CSE,2.406757933481841,0.7016915888051044
A. torrentium - CSE,CSE,-1.8836133457316007,-2.213768975079071
A. torrentium - CSE,CSE,-1.2458234215286446,-3.935747109343071
A. torrentium - CSE,CSE,-6.928813469453026,2.2002082363173256
A. torrentium - CSE,CSE,-0.1284472407371478,-1.2944749513443132
A. torrentium - CSE,CSE,2.2350251533981216,0.5792341382787124
A. torrentium - CSE,CSE,4.123983645625381,0.02432472867911604
A. torrentium - CSE,CSE,4.57874082627603,0.3639334476519676
A. torrentium - CSE,CSE,2.6286298220623663,-0.6088273431873626
A. torrentium - CSE,CSE,3.7348479121741383,1.1807829762283295
A. torrentium - CSE,CSE,-1.1665999417827628,-3.201307521125463
A. torrentium - CSE,CSE,-4.930343561494037,-0.9693764540571593
A. torrentium - CSE,CSE,-7.176064236426249,-0.6108493434836417
A. torrentium - CSE,CSE,-6.453851657787404,-0.8569179084974226
A. torrentium - CSE,CSE,0.4615398950513953,-3.986548450526641
A. torrentium - CSE,CSE,-3.883372950522784,0.29870175175065194
A. torrentium - CSE,CSE,-2.588822114514751,-0.9255272496512559
A. torrentium - CSE,CSE,2.9974590106712418,-3.9268977353259302
A. torrentium - CSE,CSE,1.5927004625829821,-0.47142530506789593
A. torrentium - CSE,CSE,-3.2639091523239565,-0.8573333388396356
A. torrentium - CSE,CSE,-7.18569712556688,-1.1221502313092906
A. torrentium - CSE,CSE,-2.551474928091683,-2.122982862987773
A. torrentium - CSE,CSE,-3.3999268243565397,-2.9209468983550417
A. torrentium - CSE,CSE,-4.313500746720665,-0.7116062350514084
A. torrentium - CSE,CSE,1.4187397205155228,-0.8007379581942786
A. torrentium - CSE,CSE,-1.240356896443901,-0.18608940138367605
A. torrentium - CSE,CSE,-0.22544932920177535,-0.7550300916053823
A. torrentium - CSE,CSE,0.021969489130278165,-4.000191266884397
A. torrentium - CSE,CSE,2.101115957027654,-2.7050184445002547
A. torrentium - CSE,CSE,-1.1485392646051522,-1.5469502981440046
A. torrentium - CSE,CSE,3.520326164944063,-3.4992916557545417
A. torrentium - CSE,CSE,6.34710192785855,-0.6487675009877494
A. torrentium - CSE,CSE,1.783270576607298,-1.0175364480731832
A. torrentium - CSE,CSE,3.4501946474260428,-4.4832010662885375
A. torrentium - CSE,CSE,-2.8007679402348207,-0.29723890580530177
A. torrentium - CSE,CSE,-1.0070836928607276,0.8565747347485465
A. torrentium - CSE,CSE,1.7739472678231665,-5.377847854712324
A. torrentium - CSE,CSE,0.55896298892185,0.38635034498017073
A. torrentium - CSE,CSE,11.090288817990265,-4.012749124880591
A. torrentium - CSE,CSE,-11.28607812753867,-3.2764761691356115
A. torrentium - CSE,CSE,4.4296218702256835,-4.750073429541724
A. torrentium - CSE,CSE,-1.7880261997707039,1.2613155669275335
A. torrentium - CSE,CSE,-1.7355700642313414,-1.5104104334476227
A. torrentium - CSE,CSE,-7.498001861591443,-4.79440944743303
A. torrentium - CSE,CSE,2.5761364912370524,-5.858643210144692
A. torrentium - SB,SB,-9.74389746471876,14.878122214226153
A. torrentium - SB,SB,-9.50725008981184,16.901364647729405
A. torrentium - SB,SB,15.575889030486703,3.973140935515545
A. torrentium - SB,SB,-7.997173688408844,11.059936675306382
A. torrentium - SB,SB,-8.656643576362717,9.024049886039771
A. torrentium - SB,SB,-9.046362676716106,8.426914876917554
A. torrentium - SB,SB,-4.842736844126927,2.2607420616281804
A. torrentium - SB,SB,-15.365882755324614,3.6490443947158773
A. torrentium - SB,SB,-0.8114261837444547,6.88635591045389
A. torrentium - SB,SB,-16.569475517814695,7.234541512496317
A. torrentium - SB,SB,-7.982442145064559,3.9868430628944793
A. torrentium - SB,SB,-11.95730499399574,3.2172396586983485
A. torrentium - SB,SB,5.400889259779455,-3.1450360230123273
A. torrentium - SB,SB,-0.8493110740657904,-1.8389763903393908
A. torrentium - SB,SB,2.6660558148558624,5.58931137986024
A. torrentium - SB,SB,-4.463324482786289,0.5116273641480668
A. torrentium - SB,SB,4.838051550945976,6.840428749694854
A. torrentium - SB,SB,-4.235881178328203,-0.4087732372440937
A. torrentium - SB,SB,-3.0121507576601028,1.4634169699103925
A. torrentium - SB,SB,-4.4306621101530785,3.6846659405965814
A. torrentium - SB,SB,-9.31211700289982,4.4462248717211175
A. torrentium - SB,SB,-8.080527730057739,3.0380422366753055
A. torrentium - SB,SB,-8.837462982237138,4.738130643854232
A. torrentium - SB,SB,-4.879675438463056,5.332363066951849
A. torrentium - SB,SB,4.257298405700764,-2.5683236095330777
A. torrentium - SB,SB,4.871774386885102,6.9355530889228385
A. torrentium - SB,SB,0.045013727440345236,7.603898110693949
A. torrentium - SB,SB,6.556476446152474,9.42149918131109
A. torrentium - SB,SB,-5.4614868688380405,8.307494919423995
A. torrentium - SB,SB,-0.7587535474792384,0.7487081706439662
A. torrentium - SB,SB,-14.358290398787904,2.597097979686772
A. torrentium - SB,SB,-0.4266811358219592,2.545025166584473
A. torrentium - SB,SB,2.0640754305903712,0.41204814988399635
A. torrentium - CSE,CSE,3.5103349044317214,3.43408771266134
